character_slug,control_type,move_name_jp,tokens_classic,tokens_modern,tokens_for_mode,tokens_norm_classic,tokens_norm_modern,tokens_norm_for_mode,match_status,manual_classic,manual_modern_full,manual_modern_short,required_special_keys,consume_special_keys,gain_special_keys,variant_tag,followup_parent_move_name_jp,followup_child_variant,followup_window,applies_poison_on_hit_override,triggers_poison_bloom_on_hit_override,poison_bloom_damage_override,poison_bloom_on_hit_override,startup,active,recovery,on_hit,on_block,cancel,damage,combo_scale,drive_gain,drive_loss_guard,drive_loss_punish,sa_gain,attribute,note,row_kind,mmdk_action_id,mmdk_action_name,mmdk_action_base,frame_link_move_name_jp,mmdk_suggested_tokens,mmdk_source_key,manual_self_pos_start_x,manual_self_pos_end_x,manual_opp_pos_start_x,manual_opp_pos_end_x,manual_vs_distance_start,manual_vs_distance_end,calc_manual_self_move_x_total,calc_manual_target_move_x_sum,manual_note
kimberly,classic,BAS_DN_AO_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,336,BAS_DN_AO_Loop,BAS_DN_AO_Loop,,,,,,,,,,,,
kimberly,classic,BAS_DN_UT_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,337,BAS_DN_UT_Loop,BAS_DN_UT_Loop,,,,,,,,,,,,
kimberly,classic,2410_DMG_BND_L_AO,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,338,2410_DMG_BND_L_AO,2410_DMG_BND_L_AO,,,,,,,,,,,,
kimberly,classic,2460_DMG_BND_L_UT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,339,2460_DMG_BND_L_UT,2460_DMG_BND_L_UT,,,,,,,,,,,,
kimberly,classic,BAS_DN_STD_AO,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,340,BAS_DN_STD_AO,BAS_DN_STD_AO,,,,,,,,,,,,
kimberly,classic,BAS_DN_STD_AO(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,340,BAS_DN_STD_AO(1),BAS_DN_STD_AO,,,,,,,,,,,,
kimberly,classic,BAS_DN_STD_UT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,341,BAS_DN_STD_UT,BAS_DN_STD_UT,,,,,,,,,,,,
kimberly,classic,BAS_DN_STD_UT(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,341,BAS_DN_STD_UT(1),BAS_DN_STD_UT,,,,,,,,,,,,
kimberly,classic,2440_BAS_TECH_FN_AO,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,342,2440_BAS_TECH_FN_AO,2440_BAS_TECH_FN_AO,,,,,,,,,,,,
kimberly,classic,2490_BAS_TECH_FN_UT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,343,2490_BAS_TECH_FN_UT,2490_BAS_TECH_FN_UT,,,,,,,,,,,,
kimberly,classic,2450_BAS_TECH_BR_AO,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,344,2450_BAS_TECH_BR_AO,2450_BAS_TECH_BR_AO,,,,,,,,,,,,
kimberly,classic,2500_BAS_TECH_BR_UT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,345,2500_BAS_TECH_BR_UT,2500_BAS_TECH_BR_UT,,,,,,,,,,,,
kimberly,classic,2210_DMG_FL_ST(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,346,2210_DMG_FL_ST(1),2210_DMG_FL_ST,,,,,,,,,,,,
kimberly,classic,2210_DMG_FL_ST(2),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,347,2210_DMG_FL_ST(2),2210_DMG_FL_ST,,,,,,,,,,,,
kimberly,classic,DMG_COMBO_AO,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,350,DMG_COMBO_AO,DMG_COMBO_AO,,,,,,,,,,,,
kimberly,classic,DMG_COMBO_UT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,351,DMG_COMBO_UT,DMG_COMBO_UT,,,,,,,,,,,,
kimberly,classic,1200_BAS_DN_STUN_UT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,353,1200_BAS_DN_STUN_UT,1200_BAS_DN_STUN_UT,,,,,,,,,,,,
kimberly,classic,KUZURE_DIE,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,356,KUZURE_DIE,KUZURE_DIE,,DI,,,,,,,,,,
kimberly,classic,DEM_START_VS_1P,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,400,DEM_START_VS_1P,DEM_START_VS_1P,,1P,,,,,,,,,,
kimberly,classic,DEM_START_VS_1P(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,401,DEM_START_VS_1P(1),DEM_START_VS_1P,,1P,,,,,,,,,,
kimberly,classic,APPEAR_ARCADE,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,402,APPEAR_ARCADE,APPEAR_ARCADE,,,,,,,,,,,,
kimberly,classic,APPEAR_STORY,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,403,APPEAR_STORY,APPEAR_STORY,,,,,,,,,,,,
kimberly,classic,DEM_LOSE_01,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,405,DEM_LOSE_01,DEM_LOSE_01,,,,,,,,,,,,
kimberly,classic,DEM_LOSE_01(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,407,DEM_LOSE_01(1),DEM_LOSE_01,,,,,,,,,,,,
kimberly,classic,DEM_LOSE_01(2),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,408,DEM_LOSE_01(2),DEM_LOSE_01,,,,,,,,,,,,
kimberly,classic,DRAW,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,410,DRAW,DRAW,,,,,,,,,,,,
kimberly,classic,DEM_RESULT_WIN_01,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,412,DEM_RESULT_WIN_01,DEM_RESULT_WIN_01,,,,,,,,,,,,
kimberly,classic,WIN,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,414,WIN,WIN,,,,,,,,,,,,
kimberly,classic,WIN_STORY,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,415,WIN_STORY,WIN_STORY,,,,,,,,,,,,
kimberly,classic,DEM_WIN_01,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,416,DEM_WIN_01,DEM_WIN_01,,,,,,,,,,,,
kimberly,classic,DEM_WIN_02,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,417,DEM_WIN_02,DEM_WIN_02,,,,,,,,,,,,
kimberly,classic,DEM_WIN_03,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,418,DEM_WIN_03,DEM_WIN_03,,,,,,,,,,,,
kimberly,classic,DEM_WIN_04,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,419,DEM_WIN_04,DEM_WIN_04,,,,,,,,,,,,
kimberly,classic,DEM_START_VS_2P,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,425,DEM_START_VS_2P,DEM_START_VS_2P,,2P,,,,,,,,,,
kimberly,classic,DEM_START_VS_2P(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,426,DEM_START_VS_2P(1),DEM_START_VS_2P,,2P,,,,,,,,,,
kimberly,classic,BAS_CRH_STD_tired,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,462,BAS_CRH_STD_tired,BAS_CRH_STD_tired,,,,,,,,,,,,
kimberly,classic,BAS_CRH_STD_tired(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,463,BAS_CRH_STD_tired(1),BAS_CRH_STD_tired,,,,,,,,,,,,
kimberly,classic,BAS_CRH_STD_tired(2),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,464,BAS_CRH_STD_tired(2),BAS_CRH_STD_tired,,,,,,,,,,,,
kimberly,classic,BAS_JUMP_F_AIR(6),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,469,BAS_JUMP_F_AIR(6),BAS_JUMP_F_AIR,,Jump,,,,,,,,,,
kimberly,classic,DEM_APPEAL_WT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,470,DEM_APPEAL_WT,DEM_APPEAL_WT,,,,,,,,,,,,
kimberly,classic,BAS_DASH_F(2),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,471,BAS_DASH_F(2),BAS_DASH_F,,>>,,,,,,,,,,
kimberly,classic,BAS_DASH_F(3),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,472,BAS_DASH_F(3),BAS_DASH_F,,>>,,,,,,,,,,
kimberly,classic,BAS_DASH_F(4),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,473,BAS_DASH_F(4),BAS_DASH_F,,>>,,,,,,,,,,
kimberly,classic,DEM_SELECT_Decide_Turn,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,474,DEM_SELECT_Decide_Turn,DEM_SELECT_Decide_Turn,,,,,,,,,,,,
kimberly,classic,TOUCH_JUMP,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,475,TOUCH_JUMP,TOUCH_JUMP,,Jump,,,,,,,,,,
kimberly,classic,DEM_SELECT_Decide_Turn(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,476,DEM_SELECT_Decide_Turn(1),DEM_SELECT_Decide_Turn,,,,,,,,,,,,
kimberly,classic,SPA_SpraySmoke,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,477,SPA_SpraySmoke,SPA_SpraySmoke,,,,,,,,,,,,
kimberly,classic,DEM_SELECT_Decide_Turn(2),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,478,DEM_SELECT_Decide_Turn(2),DEM_SELECT_Decide_Turn,,,,,,,,,,,,
kimberly,classic,DPA_STD_START,,,,,,,mmdk_only,DP,DP,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,480,DPA_STD_START,DPA_STD_START,ドライブパリィ,,DPA_STD_START,,,,,,,,,
kimberly,classic,DPA_STD_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,481,DPA_STD_Loop,DPA_STD_Loop,,,,,,,,,,,,
kimberly,classic,DPA_STD_END,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,482,DPA_STD_END,DPA_STD_END,,,,,,,,,,,,
kimberly,classic,DPA_STD_END(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,482,DPA_STD_END(1),DPA_STD_END,,,,,,,,,,,,
kimberly,classic,DPA_H,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,483,DPA_H,DPA_H,,,,,,,,,,,,
kimberly,classic,DPA_M,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,484,DPA_M,DPA_M,,,,,,,,,,,,
kimberly,classic,DPA_L,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,485,DPA_L,DPA_L,,,,,,,,,,,,
kimberly,classic,DPA_H(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,486,DPA_H(1),DPA_H,,,,,,,,,,,,
kimberly,classic,DPA_M(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,487,DPA_M(1),DPA_M,,,,,,,,,,,,
kimberly,classic,DPA_L(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,488,DPA_L(1),DPA_L,,,,,,,,,,,,
kimberly,classic,DPA_CRH_START,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,489,DPA_CRH_START,DPA_CRH_START,,,,,,,,,,,,
kimberly,classic,ATK_CTA_DASH,,,,,,,mmdk_only,DR,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,500,ATK_CTA_DASH,ATK_CTA_DASH,前方ステップ,,ATK_CTA_DASH(4),,,,,,,,,
kimberly,classic,ATK_CTA_DASH(2),,,,,,,mmdk_only,DR,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,500,ATK_CTA_DASH(2),ATK_CTA_DASH,前方ステップ,,ATK_CTA_DASH(4),,,,,,,,,
kimberly,classic,ATK_CTA_DASH(1),,,,,,,mmdk_only,CR,CR,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,501,ATK_CTA_DASH(1),ATK_CTA_DASH,前方ステップ,,ATK_CTA_DASH(5),,,,,,,,,
kimberly,classic,ATK_CTA_DASH(3),,,,,,,mmdk_only,CR,CR,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,501,ATK_CTA_DASH(3),ATK_CTA_DASH,前方ステップ,,ATK_CTA_DASH(5),,,,,,,,,
kimberly,classic,BAS_STD_Loop(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,502,BAS_STD_Loop(1),BAS_STD_Loop,,,,,,,,,,,,
kimberly,classic,BAS_STD_tired_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,510,BAS_STD_tired_Loop,BAS_STD_tired_Loop,,,,,,,,,,,,
kimberly,classic,BAS_CRH_tired_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,511,BAS_CRH_tired_Loop,BAS_CRH_tired_Loop,,,,,,,,,,,,
kimberly,classic,BAS_STD_CRH_tired,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,512,BAS_STD_CRH_tired,BAS_STD_CRH_tired,,,,,,,,,,,,
kimberly,classic,BAS_CRH_STD_tired(3),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,513,BAS_CRH_STD_tired(3),BAS_CRH_STD_tired,,,,,,,,,,,,
kimberly,classic,BAS_TRN_STD_tired,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,514,BAS_TRN_STD_tired,BAS_TRN_STD_tired,,,,,,,,,,,,
kimberly,classic,BAS_TRN_CRH_tired,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,515,BAS_TRN_CRH_tired,BAS_TRN_CRH_tired,,,,,,,,,,,,
kimberly,classic,BAS_FORWARD_TIRED_START,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,516,BAS_FORWARD_TIRED_START,BAS_FORWARD_TIRED_START,,,,,,,,,,,,
kimberly,classic,BAS_FORWARD_TIRED_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,517,BAS_FORWARD_TIRED_Loop,BAS_FORWARD_TIRED_Loop,,,,,,,,,,,,
kimberly,classic,BAS_FORWARD_TIRED_END,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,518,BAS_FORWARD_TIRED_END,BAS_FORWARD_TIRED_END,,,,,,,,,,,,
kimberly,classic,BAS_BACKWARD_TIRED_START,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,519,BAS_BACKWARD_TIRED_START,BAS_BACKWARD_TIRED_START,,,,,,,,,,,,
kimberly,classic,BAS_BACKWARD_TIRED_Loop,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,520,BAS_BACKWARD_TIRED_Loop,BAS_BACKWARD_TIRED_Loop,,,,,,,,,,,,
kimberly,classic,BAS_BACKWARD_TIRED_END,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,521,BAS_BACKWARD_TIRED_END,BAS_BACKWARD_TIRED_END,,,,,,,,,,,,
kimberly,classic,SACA_STD_Loop(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,522,SACA_STD_Loop(1),SACA_STD_Loop,,,,,,,,,,,,
kimberly,classic,BAS_STD_RECOVERY,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,523,BAS_STD_RECOVERY,BAS_STD_RECOVERY,,,,,,,,,,,,
kimberly,classic,BAS_STD_RECOVERY(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,523,BAS_STD_RECOVERY(1),BAS_STD_RECOVERY,,,,,,,,,,,,
kimberly,classic,BAS_CRH_RECOVERY,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,524,BAS_CRH_RECOVERY,BAS_CRH_RECOVERY,,,,,,,,,,,,
kimberly,classic,BAS_CRH_RECOVERY(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,524,BAS_CRH_RECOVERY(1),BAS_CRH_RECOVERY,,,,,,,,,,,,
kimberly,classic,BAS_STD_IDLING_tired,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,525,BAS_STD_IDLING_tired,BAS_STD_IDLING_tired,,,,,,,,,,,,
kimberly,classic,CONTINUE_FU,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,530,CONTINUE_FU,CONTINUE_FU,,,,,,,,,,,,
kimberly,classic,CONTINUE_FD,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,531,CONTINUE_FD,CONTINUE_FD,,,,,,,,,,,,
kimberly,classic,CONTINUE_SUCCESS,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,532,CONTINUE_SUCCESS,CONTINUE_SUCCESS,,,,,,,,,,,,
kimberly,classic,CONTINUE_FAILURE,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,533,CONTINUE_FAILURE,CONTINUE_FAILURE,,,,,,,,,,,,
kimberly,classic,5230_DRD_MM_ST,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,570,5230_DRD_MM_ST,5230_DRD_MM_ST,,DR,,,,,,,,,,
kimberly,classic,5370_DRD_CM_ST,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,571,5370_DRD_CM_ST,5370_DRD_CM_ST,,DR,,,,,,,,,,
kimberly,classic,5370_DRD_CM_ST(1),,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,572,5370_DRD_CM_ST(1),5370_DRD_CM_ST,,DR,,,,,,,,,,
kimberly,classic,IMM_STAGE_INIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,580,IMM_STAGE_INIT,IMM_STAGE_INIT,,,,,,,,,,,,
kimberly,classic,IMM_ROUND_INIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,581,IMM_ROUND_INIT,IMM_ROUND_INIT,,,,,,,,,,,,
kimberly,classic,IMM_DAMAGE_INIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,582,IMM_DAMAGE_INIT,IMM_DAMAGE_INIT,,,,,,,,,,,,
kimberly,classic,IMM_DAMAGE_EXIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,583,IMM_DAMAGE_EXIT,IMM_DAMAGE_EXIT,,,,,,,,,,,,
kimberly,classic,IMM_TO_NORMAL,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,584,IMM_TO_NORMAL,IMM_TO_NORMAL,,,,,,,,,,,,
kimberly,classic,IMM_TOUCH_EXIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,585,IMM_TOUCH_EXIT,IMM_TOUCH_EXIT,,,,,,,,,,,,
kimberly,classic,IMM_TOUCH_ENTRY,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,586,IMM_TOUCH_ENTRY,IMM_TOUCH_ENTRY,,,,,,,,,,,,
kimberly,classic,IMM_LANDING,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,587,IMM_LANDING,IMM_LANDING,,,,,,,,,,,,
kimberly,classic,IMM_HOLD_EXIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,588,IMM_HOLD_EXIT,IMM_HOLD_EXIT,,,,,,,,,,,,
kimberly,classic,IMM_FRAME_OUT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,589,IMM_FRAME_OUT,IMM_FRAME_OUT,,,,,,,,,,,,
kimberly,classic,IMM_APPEAR_END,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,590,IMM_APPEAR_END,IMM_APPEAR_END,,,,,,,,,,,,
kimberly,classic,IMM_RESULT_INIT,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,591,IMM_RESULT_INIT,IMM_RESULT_INIT,,,,,,,,,,,,
kimberly,classic,IMM_VEGA_BOMB,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,592,IMM_VEGA_BOMB,IMM_VEGA_BOMB,,,,,,,,,,,,
kimberly,classic,_595,,,,,,,mmdk_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,595,_595,_595,,,,,,,,,,,,
kimberly,classic,ATK_5LP,,,,,,,mmdk_only,LP,L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,600,ATK_5LP,ATK_5LP,,5LP,ATK_5LP(4),,,,,,,,,
kimberly,classic,ATK_5LP(2),,,,,,,mmdk_only,LP,L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,600,ATK_5LP(2),ATK_5LP,,5LP,ATK_5LP(4),,,,,,,,,
kimberly,classic,ATK_5LP_B,,,,,,,mmdk_only,LP,L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,601,ATK_5LP_B,ATK_5LP_B,,5LP,,,,,,,,,,
kimberly,classic,ATK_5LP_B(1),,,,,,,mmdk_only,LP,L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,601,ATK_5LP_B(1),ATK_5LP_B,,5LP,,,,,,,,,,
kimberly,classic,ATK_5LP(1),,,,,,,mmdk_only,LP,L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,602,ATK_5LP(1),ATK_5LP,,5LP,,,,,,,,,,
kimberly,classic,ATK_5LP(3),,,,,,,mmdk_only,LP,L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,602,ATK_5LP(3),ATK_5LP,,5LP,,,,,,,,,,
kimberly,classic,ATK_5MP,,,,,,,mmdk_only,MP,M,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,603,ATK_5MP,ATK_5MP,,5MP,ATK_5MP(4),,,,,,,,,
kimberly,classic,ATK_5MP(2),,,,,,,mmdk_only,MP,M,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,603,ATK_5MP(2),ATK_5MP,,5MP,ATK_5MP(4),,,,,,,,,
kimberly,classic,ATK_5HP,,,,,,,mmdk_only,HP,H,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,604,ATK_5HP,ATK_5HP,,5HP,ATK_5HP(2),,,,,,,,,
kimberly,classic,ATK_5HP(1),,,,,,,mmdk_only,HP,H,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,604,ATK_5HP(1),ATK_5HP,,5HP,ATK_5HP(2),,,,,,,,,
kimberly,classic,ATK_5LK,,,,,,,mmdk_only,LK,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,606,ATK_5LK,ATK_5LK,,5LK,ATK_5LK(2),,,,,,,,,
kimberly,classic,ATK_5LK(1),,,,,,,mmdk_only,LK,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,606,ATK_5LK(1),ATK_5LK,,5LK,ATK_5LK(2),,,,,,,,,
kimberly,classic,ATK_5MK,,,,,,,mmdk_only,MK,AutoM,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,607,ATK_5MK,ATK_5MK,,5MK,ATK_5MK(2),,,,,,,,,
kimberly,classic,ATK_5MK(1),,,,,,,mmdk_only,MK,AutoM,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,607,ATK_5MK(1),ATK_5MK,,5MK,ATK_5MK(2),,,,,,,,,
kimberly,classic,ATK_5HK,,,,,,,mmdk_only,HK,AutoH,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,608,ATK_5HK,ATK_5HK,,5HK,ATK_5HK(2),,,,,,,,,
kimberly,classic,ATK_5HK(1),,,,,,,mmdk_only,HK,AutoH,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,608,ATK_5HK(1),ATK_5HK,,5HK,ATK_5HK(2),,,,,,,,,
kimberly,classic,ATK_2LP,,,,,,,mmdk_only,2LP,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,610,ATK_2LP,ATK_2LP,しゃがみ弱P（裏拳）,2LP,ATK_2LP(4),,,,,,,,,
kimberly,classic,ATK_2LP(2),,,,,,,mmdk_only,2LP,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,610,ATK_2LP(2),ATK_2LP,しゃがみ弱P（裏拳）,2LP,ATK_2LP(4),,,,,,,,,
kimberly,classic,ATK_2LP_B,,,,,,,mmdk_only,2LP,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,611,ATK_2LP_B,ATK_2LP_B,しゃがみ弱P（裏拳）,2LP,,,,,,,,,,
kimberly,classic,ATK_2LP_B(1),,,,,,,mmdk_only,2LP,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,611,ATK_2LP_B(1),ATK_2LP_B,しゃがみ弱P（裏拳）,2LP,,,,,,,,,,
kimberly,classic,ATK_2LP(1),,,,,,,mmdk_only,2LP,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,mmdk,612,ATK_2LP(1),ATK_2LP,しゃがみ弱P（裏拳）,2LP,,,,,,,,,,
